"","departamento","municipio","Municipio","caracteristica","grupo","observaciones"
"208","1","31","La Democracia","Nivel de Estudio","Ninguno",12904
"209","1","31","San Miguel Acatán","Nivel de Estudio","Ninguno",9074
"210","1","31","San Rafael La Independencia","Nivel de Estudio","Ninguno",3983
"211","1","31","Todos Santos Cuchumatán","Nivel de Estudio","Ninguno",10066
"212","1","31","San Juan Atitán","Nivel de Estudio","Ninguno",8015
"213","1","31","Santa Eulalia","Nivel de Estudio","Ninguno",10968
"214","1","31","San Mateo Ixtatán","Nivel de Estudio","Ninguno",17227
"215","1","31","Colotenango","Nivel de Estudio","Ninguno",10092
"216","1","32","San Sebastián Huehuetenango","Nivel de Estudio","Ninguno",8317
"217","1","32","Tectitán","Nivel de Estudio","Ninguno",3036
"218","1","32","Concepción Huista","Nivel de Estudio","Ninguno",5685
"219","1","32","San Juan Ixcoy","Nivel de Estudio","Ninguno",7079
"220","1","32","San Antonio Huista","Nivel de Estudio","Ninguno",3289
"221","1","32","San Sebastián Coatán","Nivel de Estudio","Ninguno",6561
"222","1","32","Santa Cruz Barillas","Nivel de Estudio","Ninguno",27957
"223","1","32","Aguacatán","Nivel de Estudio","Ninguno",13987
"224","1","32","San Rafael Petzal","Nivel de Estudio","Ninguno",2959
"225","1","32","San Gaspar Ixchil","Nivel de Estudio","Ninguno",2259
"226","1","33","Santiago Chimaltenango","Nivel de Estudio","Ninguno",2806
"227","1","33","Santa Ana Huista","Nivel de Estudio","Ninguno",1801
"228","1","33","Unión Cantinil","Nivel de Estudio","Ninguno",5161
"229","1","33","Petatán","Nivel de Estudio","Ninguno",1513
"230","1","40","Santa Cruz del Quiché","Nivel de Estudio","Ninguno",16991
"231","1","40","Chiché","Nivel de Estudio","Ninguno",8575
"232","1","40","Chinique","Nivel de Estudio","Ninguno",2572
"233","1","40","Zacualpa","Nivel de Estudio","Ninguno",11592
"234","1","40","Chajul","Nivel de Estudio","Ninguno",15560
"235","1","40","Santo Tomás Chichicastenango","Nivel de Estudio","Ninguno",38345
"236","1","40","Patzité","Nivel de Estudio","Ninguno",1340
"237","1","40","San Antonio Ilotenango","Nivel de Estudio","Ninguno",8494
"238","1","40","San Pedro Jocopilas","Nivel de Estudio","Ninguno",10638
"239","1","41","Cunén","Nivel de Estudio","Ninguno",10551
"240","1","41","San Juan Cotzal","Nivel de Estudio","Ninguno",9084
"241","1","41","Joyabaj","Nivel de Estudio","Ninguno",32401
"242","1","41","Santa María Nebaj","Nivel de Estudio","Ninguno",20421
"243","1","41","San Andrés Sajcabajá","Nivel de Estudio","Ninguno",10016
"244","1","41","San Miguel Uspantán","Nivel de Estudio","Ninguno",20600
"245","1","41","Sacapulas","Nivel de Estudio","Ninguno",16745
"246","1","41","San Bartolomé Jocotenango","Nivel de Estudio","Ninguno",4824
"247","1","41","Canillá","Nivel de Estudio","Ninguno",3700
"248","1","41","Chicamán","Nivel de Estudio","Ninguno",12049
"249","1","42","Playa Grande Ixcán","Nivel de Estudio","Ninguno",23069
"250","1","42","Pachalum","Nivel de Estudio","Ninguno",1713
"251","1","50","Salamá","Nivel de Estudio","Ninguno",12386
"252","1","50","San Miguel Chicaj","Nivel de Estudio","Ninguno",5867
"253","1","50","Rabinal","Nivel de Estudio","Ninguno",8042
"254","1","50","Cubulco","Nivel de Estudio","Ninguno",17644
"255","1","50","Granados","Nivel de Estudio","Ninguno",2795
"256","1","50","Santa Cruz El Chol","Nivel de Estudio","Ninguno",1550
"257","1","50","San Jerónimo","Nivel de Estudio","Ninguno",3694
"258","1","50","Purulhá","Nivel de Estudio","Ninguno",17563
"259","1","60","Cobán","Nivel de Estudio","Ninguno",50479
"260","1","60","Santa Cruz Verapaz","Nivel de Estudio","Ninguno",7613
"261","1","60","San Cristóbal Verapaz","Nivel de Estudio","Ninguno",19117
"262","1","60","Tactic","Nivel de Estudio","Ninguno",8978
"263","1","60","Tamahú","Nivel de Estudio","Ninguno",5433
"264","1","60","San Miguel Tucurú","Nivel de Estudio","Ninguno",13831
"265","1","60","Panzós","Nivel de Estudio","Ninguno",22624
"266","1","60","Senahú","Nivel de Estudio","Ninguno",31003
"267","1","60","San Pedro Carchá","Nivel de Estudio","Ninguno",64283
"268","1","61","San Juan Chamelco","Nivel de Estudio","Ninguno",15056
"269","1","61","San Agustín Lanquín","Nivel de Estudio","Ninguno",7209
"270","1","61","Santa María Cahabón","Nivel de Estudio","Ninguno",18464
"271","1","61","Chisec","Nivel de Estudio","Ninguno",25208
"272","1","61","Chahal","Nivel de Estudio","Ninguno",7069
"273","1","61","Fray Bartolomé de las Casas","Nivel de Estudio","Ninguno",19143
"274","1","61","Santa Catalina La Tinta","Nivel de Estudio","Ninguno",11512
"275","1","61","Raxruhá","Nivel de Estudio","Ninguno",9948
"276","1","70","Flores","Nivel de Estudio","Ninguno",4679
"277","1","70","San José","Nivel de Estudio","Ninguno",1387
"278","1","70","San Benito","Nivel de Estudio","Ninguno",5513
"279","1","70","San Andrés","Nivel de Estudio","Ninguno",7588
"280","1","70","La Libertad","Nivel de Estudio","Ninguno",16763
"281","1","70","San Francisco","Nivel de Estudio","Ninguno",2814
"282","1","70","Santa Ana","Nivel de Estudio","Ninguno",4193
"283","1","70","Dolores","Nivel de Estudio","Ninguno",5102
"284","1","70","San Luis","Nivel de Estudio","Ninguno",17539
"285","1","71","Sayaxché","Nivel de Estudio","Ninguno",23829
"286","1","71","Melchor de Mencos","Nivel de Estudio","Ninguno",4910
"287","1","71","Poptún","Nivel de Estudio","Ninguno",9804
"288","1","71","Las Cruces","Nivel de Estudio","Ninguno",7216
"289","1","71","El Chal","Nivel de Estudio","Ninguno",2543
"290","1","80","Puerto Barrios","Nivel de Estudio","Ninguno",11369
"291","1","80","Livingston","Nivel de Estudio","Ninguno",16236
"292","1","80","El Estor","Nivel de Estudio","Ninguno",17297
"293","1","80","Morales","Nivel de Estudio","Ninguno",18467
"294","1","80","Los Amates","Nivel de Estudio","Ninguno",11944
"295","1","90","Zacapa","Nivel de Estudio","Ninguno",9930
"296","1","90","Estanzuela","Nivel de Estudio","Ninguno",1304
"297","1","90","Río Hondo","Nivel de Estudio","Ninguno",3300
"298","1","90","Gualán","Nivel de Estudio","Ninguno",10867
"299","1","90","Teculután","Nivel de Estudio","Ninguno",2374
"300","1","90","Usumatlán","Nivel de Estudio","Ninguno",1607
"301","1","90","Cabañas","Nivel de Estudio","Ninguno",2313
"302","1","90","San Diego","Nivel de Estudio","Ninguno",1345
"303","1","90","La Unión","Nivel de Estudio","Ninguno",7877
"304","1","91","Huité","Nivel de Estudio","Ninguno",2258
"305","1","91","San Jorge","Nivel de Estudio","Ninguno",2061
"306","2","00","Chiquimula","Nivel de Estudio","Ninguno",22981
"307","2","00","San José la Arada","Nivel de Estudio","Ninguno",1818
"308","2","00","San Juan Ermita","Nivel de Estudio","Ninguno",4268
"309","2","00","Jocotán","Nivel de Estudio","Ninguno",24256
"310","2","00","Camotán","Nivel de Estudio","Ninguno",16054
"311","2","00","Olopa","Nivel de Estudio","Ninguno",7452
"312","2","00","Esquipulas","Nivel de Estudio","Ninguno",11424
"313","2","00","Concepción las Minas","Nivel de Estudio","Ninguno",2394
"314","2","00","Quezaltepeque","Nivel de Estudio","Ninguno",5278
"315","2","01","San Jacinto","Nivel de Estudio","Ninguno",3056
"316","2","01","Ipala","Nivel de Estudio","Ninguno",4302
"317","2","10","Jalapa","Nivel de Estudio","Ninguno",29479
"318","2","10","San Pedro Pinula","Nivel de Estudio","Ninguno",17727
"319","2","10","San Luis Jilotepeque","Nivel de Estudio","Ninguno",5384
"320","2","10","San Manuel Chaparrón","Nivel de Estudio","Ninguno",1565
"321","2","10","San Carlos Alzatate","Nivel de Estudio","Ninguno",3261
"322","2","10","Monjas","Nivel de Estudio","Ninguno",5281
"323","2","10","Mataquescuintla","Nivel de Estudio","Ninguno",8790
"324","2","20","Jutiapa","Nivel de Estudio","Ninguno",26827
"325","2","20","El Progreso","Nivel de Estudio","Ninguno",2914
"326","2","20","Santa Catarina Mita","Nivel de Estudio","Ninguno",5268
"327","2","20","Agua Blanca","Nivel de Estudio","Ninguno",3403
"328","2","20","Asunción Mita","Nivel de Estudio","Ninguno",7270
"329","2","20","Yupiltepeque","Nivel de Estudio","Ninguno",3079
"330","2","20","Atescatempa","Nivel de Estudio","Ninguno",2911
"331","2","20","Jerez","Nivel de Estudio","Ninguno",918
"332","2","20","El Adelanto","Nivel de Estudio","Ninguno",1438
"333","2","21","Zapotitlán","Nivel de Estudio","Ninguno",1740
"334","2","21","Comapa","Nivel de Estudio","Ninguno",7384
"335","2","21","Jalpatagua","Nivel de Estudio","Ninguno",4923
"336","2","21","Conguaco","Nivel de Estudio","Ninguno",4325
"337","2","21","Moyuta","Nivel de Estudio","Ninguno",6808
"338","2","21","Pasaco","Nivel de Estudio","Ninguno",1639
"339","2","21","San José Acatempa","Nivel de Estudio","Ninguno",2377
"340","2","21","Quesada","Nivel de Estudio","Ninguno",3221
"341","1","01","Guatemala","Nivel de Estudio","Preprimaria",38553
"342","1","02","Santa Catarina Pinula","Nivel de Estudio","Preprimaria",3471
"343","1","03","San José Pinula","Nivel de Estudio","Preprimaria",3158
"344","1","04","San José del Golfo","Nivel de Estudio","Preprimaria",333
"345","1","05","Palencia","Nivel de Estudio","Preprimaria",2297
"346","1","06","Chinautla","Nivel de Estudio","Preprimaria",5788
"347","1","07","San Pedro Ayampuc","Nivel de Estudio","Preprimaria",2142
"348","1","08","Mixco","Nivel de Estudio","Preprimaria",19807
"349","1","09","San Pedro Sacatepéquez","Nivel de Estudio","Preprimaria",2093
"350","1","10","San Juan Sacatepéquez","Nivel de Estudio","Preprimaria",7699
"351","1","11","San Raymundo","Nivel de Estudio","Preprimaria",1322
"352","1","12","Chuarrancho","Nivel de Estudio","Preprimaria",519
"353","1","13","Fraijanes","Nivel de Estudio","Preprimaria",2053
"354","1","14","Amatitlán","Nivel de Estudio","Preprimaria",4299
"355","1","15","Villa Nueva","Nivel de Estudio","Preprimaria",17884
"356","1","16","Villa Canales","Nivel de Estudio","Preprimaria",5797
"357","1","17","San Miguel Petapa","Nivel de Estudio","Preprimaria",5721
"358","2","01","Guastatoya","Nivel de Estudio","Preprimaria",1261
"359","2","02","Morazán","Nivel de Estudio","Preprimaria",527
"360","2","03","San Agustín Acasaguastlán","Nivel de Estudio","Preprimaria",2264
"361","2","04","San Cristóbal Acasaguastlán","Nivel de Estudio","Preprimaria",464
"362","2","05","El Jícaro","Nivel de Estudio","Preprimaria",643
"363","2","06","Sansare","Nivel de Estudio","Preprimaria",553
"364","2","07","Sanarate","Nivel de Estudio","Preprimaria",1900
"365","2","08","San Antonio la Paz","Nivel de Estudio","Preprimaria",883
"366","3","01","Antigua Guatemala","Nivel de Estudio","Preprimaria",2020
"367","3","02","Jocotenango","Nivel de Estudio","Preprimaria",1012
"368","3","03","Pastores","Nivel de Estudio","Preprimaria",789
"369","3","04","Sumpango","Nivel de Estudio","Preprimaria",1445
"370","3","05","Santo Domingo Xenacoj","Nivel de Estudio","Preprimaria",505
"371","3","06","Santiago Sacatepéquez","Nivel de Estudio","Preprimaria",1133
"372","3","07","San Bartolomé Milpas Altas","Nivel de Estudio","Preprimaria",476
"373","3","08","San Lucas Sacatepéquez","Nivel de Estudio","Preprimaria",1127
"374","3","09","Santa Lucía Milpas Altas","Nivel de Estudio","Preprimaria",617
"375","3","10","Magdalena Milpas Altas","Nivel de Estudio","Preprimaria",602
"376","3","11","Santa María de Jesús","Nivel de Estudio","Preprimaria",683
"377","3","12","Ciudad Vieja","Nivel de Estudio","Preprimaria",1470
"378","3","13","San Miguel Dueñas","Nivel de Estudio","Preprimaria",523
"379","3","14","San Juan Alotenango","Nivel de Estudio","Preprimaria",879
"380","3","15","San Antonio Aguas Calientes","Nivel de Estudio","Preprimaria",522
"381","3","16","Santa Catarina Barahona","Nivel de Estudio","Preprimaria",163
"382","4","01","Chimaltenango","Nivel de Estudio","Preprimaria",3780
"383","4","02","San José Poaquil","Nivel de Estudio","Preprimaria",1183
"384","4","03","San Martín Jilotepeque","Nivel de Estudio","Preprimaria",2227
"385","4","04","San Juan Comalapa","Nivel de Estudio","Preprimaria",1487
"386","4","05","Santa Apolonia","Nivel de Estudio","Preprimaria",921
"387","4","06","Tecpán Guatemala","Nivel de Estudio","Preprimaria",3288
"388","4","07","Patzún","Nivel de Estudio","Preprimaria",2014
"389","4","08","San Miguel Pochuta","Nivel de Estudio","Preprimaria",445
"390","4","09","Patzicía","Nivel de Estudio","Preprimaria",1108
"391","4","10","Santa Cruz Balanyá","Nivel de Estudio","Preprimaria",339
"392","4","11","Acatenango","Nivel de Estudio","Preprimaria",649
"393","4","12","San Pedro Yepocapa","Nivel de Estudio","Preprimaria",1351
"394","4","13","San Andrés Itzapa","Nivel de Estudio","Preprimaria",1195
"395","4","14","Parramos","Nivel de Estudio","Preprimaria",671
"396","4","15","Zaragoza","Nivel de Estudio","Preprimaria",908
"397","4","16","El Tejar","Nivel de Estudio","Preprimaria",849
"398","5","01","Escuintla","Nivel de Estudio","Preprimaria",6925
"399","5","02","Santa Lucía Cotzumalguapa","Nivel de Estudio","Preprimaria",5286
"400","5","03","La Democracia","Nivel de Estudio","Preprimaria",869
"401","5","04","Siquinalá","Nivel de Estudio","Preprimaria",1002
"402","5","05","Masagua","Nivel de Estudio","Preprimaria",2391
