"","departamento","municipio","Municipio","caracteristica","grupo","observaciones"
"60","5","03","La Democracia","Población de 7 años o más","No hay grupo",19293
"61","5","04","Siquinalá","Población de 7 años o más","No hay grupo",19307
"62","5","05","Masagua","Población de 7 años o más","No hay grupo",38004
"63","5","06","Tiquisate","Población de 7 años o más","No hay grupo",48081
"64","5","07","La Gomera","Población de 7 años o más","No hay grupo",39179
"65","5","08","Guanagazapa","Población de 7 años o más","No hay grupo",13346
"66","5","09","San José","Población de 7 años o más","No hay grupo",53388
"67","5","10","Iztapa","Población de 7 años o más","No hay grupo",15581
"68","5","11","Palín","Población de 7 años o más","No hay grupo",56334
"69","5","12","San Vicente Pacaya","Población de 7 años o más","No hay grupo",14221
"70","5","13","Nueva Concepción","Población de 7 años o más","No hay grupo",61150
"71","5","14","Sipacate","Población de 7 años o más","No hay grupo",13740
"72","6","01","Cuilapa","Población de 7 años o más","No hay grupo",35176
"73","6","02","Barberena","Población de 7 años o más","No hay grupo",49388
"74","6","03","Santa Rosa de Lima","Población de 7 años o más","No hay grupo",16734
"75","6","04","Casillas","Población de 7 años o más","No hay grupo",21176
"76","6","05","San Rafael las Flores","Población de 7 años o más","No hay grupo",10535
"77","6","06","Oratorio","Población de 7 años o más","No hay grupo",21058
"78","6","07","San Juan Tecuaco","Población de 7 años o más","No hay grupo",8476
"79","6","08","Chiquimulilla","Población de 7 años o más","No hay grupo",45898
"80","6","09","Taxisco","Población de 7 años o más","No hay grupo",25394
"81","6","10","Santa María Ixhuatán","Población de 7 años o más","No hay grupo",20106
"82","6","11","Guazacapán","Población de 7 años o más","No hay grupo",15935
"83","6","12","Santa Cruz Naranjo","Población de 7 años o más","No hay grupo",13984
"84","6","13","Pueblo Nuevo Viñas","Población de 7 años o más","No hay grupo",21419
"85","6","14","Nueva Santa Rosa","Población de 7 años o más","No hay grupo",31041
"86","7","01","Sololá","Población de 7 años o más","No hay grupo",75102
"87","7","02","San José Chacayá","Población de 7 años o más","No hay grupo",3387
"88","7","03","Santa María Visitación","Población de 7 años o más","No hay grupo",2059
"89","7","04","Santa Lucía Utatlán","Población de 7 años o más","No hay grupo",18358
"90","7","05","Nahualá","Población de 7 años o más","No hay grupo",63409
"91","7","06","Santa Catarina Ixtahuacán","Población de 7 años o más","No hay grupo",47679
"92","7","07","Santa Clara la Laguna","Población de 7 años o más","No hay grupo",8071
"93","7","08","Concepción","Población de 7 años o más","No hay grupo",5437
"94","7","09","San Andrés Semetabaj","Población de 7 años o más","No hay grupo",11114
"95","7","10","Panajachel","Población de 7 años o más","No hay grupo",13068
"96","7","11","Santa Catarina Palopó","Población de 7 años o más","No hay grupo",3323
"97","7","12","San Antonio Palopó","Población de 7 años o más","No hay grupo",12242
"98","7","13","San Lucas Tolimán","Población de 7 años o más","No hay grupo",25377
"99","7","14","Santa Cruz la Laguna","Población de 7 años o más","No hay grupo",4846
"100","7","15","San Pablo la Laguna","Población de 7 años o más","No hay grupo",6329
"101","7","16","San Marcos la Laguna","Población de 7 años o más","No hay grupo",2298
"102","7","17","San Juan la Laguna","Población de 7 años o más","No hay grupo",10300
"103","7","18","San Pedro la Laguna","Población de 7 años o más","No hay grupo",9447
"104","7","19","Santiago Atitlán","Población de 7 años o más","No hay grupo",36611
"105","8","01","Totonicapán","Población de 7 años o más","No hay grupo",90604
"106","8","02","San Cristóbal Totonicapán","Población de 7 años o más","No hay grupo",31310
"107","8","03","San Francisco el Alto","Población de 7 años o más","No hay grupo",49012
"108","8","04","San Andrés Xecul","Población de 7 años o más","No hay grupo",22806
"109","8","05","Momostenango","Población de 7 años o más","No hay grupo",86389
"110","8","06","Santa María Chiquimula","Población de 7 años o más","No hay grupo",44425
"111","8","07","Santa Lucía la Reforma","Población de 7 años o más","No hay grupo",17677
"112","8","08","San Bartolo Aguas Calientes","Población de 7 años o más","No hay grupo",8596
"113","9","01","Quetzaltenango","Población de 7 años o más","No hay grupo",158834
"114","9","02","Salcajá","Población de 7 años o más","No hay grupo",17024
"115","9","03","San Juan Olintepeque","Población de 7 años o más","No hay grupo",29934
"116","9","04","San Carlos Sija","Población de 7 años o más","No hay grupo",25812
"117","9","05","Sibilia","Población de 7 años o más","No hay grupo",7094
"118","9","06","Cabricán","Población de 7 años o más","No hay grupo",19462
"119","9","07","Cajolá","Población de 7 años o más","No hay grupo",11908
"120","9","08","San Miguel Siguilá","Población de 7 años o más","No hay grupo",6369
"121","9","09","San Juan Ostuncalco","Población de 7 años o más","No hay grupo",42771
"122","9","10","San Mateo","Población de 7 años o más","No hay grupo",6756
"123","9","11","Concepción Chiquirichapa","Población de 7 años o más","No hay grupo",14424
"124","9","12","San Martín Sacatepéquez","Población de 7 años o más","No hay grupo",24031
"125","9","13","Almolonga","Población de 7 años o más","No hay grupo",13874
"126","9","14","Cantel","Población de 7 años o más","No hay grupo",36428
"127","9","15","Huitán","Población de 7 años o más","No hay grupo",10758
"128","9","16","Zunil","Población de 7 años o más","No hay grupo",12341
"129","9","17","Colomba Costa Cuca","Población de 7 años o más","No hay grupo",40012
"130","9","18","San Francisco la Unión","Población de 7 años o más","No hay grupo",6753
"131","9","19","El Palmar","Población de 7 años o más","No hay grupo",24362
"132","9","20","Coatepeque","Población de 7 años o más","No hay grupo",89886
"133","9","21","Génova","Población de 7 años o más","No hay grupo",31049
"134","9","22","Flores Costa Cuca","Población de 7 años o más","No hay grupo",18371
"135","9","23","La Esperanza","Población de 7 años o más","No hay grupo",19218
"136","9","24","Palestina de los Altos","Población de 7 años o más","No hay grupo",13087
"137","1","00","Mazatenango","Población de 7 años o más","No hay grupo",66157
"138","1","00","Cuyotenango","Población de 7 años o más","No hay grupo",28025
"139","1","00","San Francisco Zapotitlán","Población de 7 años o más","No hay grupo",19113
"140","1","00","San Bernardino","Población de 7 años o más","No hay grupo",13193
"141","1","00","San José el Ídolo","Población de 7 años o más","No hay grupo",8469
"142","1","00","Santo Domingo Suchitepéquez","Población de 7 años o más","No hay grupo",35103
"143","1","00","San Lorenzo","Población de 7 años o más","No hay grupo",11099
"144","1","00","Samayac","Población de 7 años o más","No hay grupo",21131
"145","1","00","San Pablo Jocopilas","Población de 7 años o más","No hay grupo",17457
"146","1","01","San Antonio Suchitepéquez","Población de 7 años o más","No hay grupo",48964
"147","1","01","San Miguel Panán","Población de 7 años o más","No hay grupo",8400
"148","1","01","San Gabriel","Población de 7 años o más","No hay grupo",6214
"149","1","01","Chicacao","Población de 7 años o más","No hay grupo",49666
"150","1","01","Patulul","Población de 7 años o más","No hay grupo",34020
"151","1","01","Santa Bárbara","Población de 7 años o más","No hay grupo",21612
"152","1","01","San Juan Bautista","Población de 7 años o más","No hay grupo",6454
"153","1","01","Santo Tomas la Unión","Población de 7 años o más","No hay grupo",10118
"154","1","01","Zunilito","Población de 7 años o más","No hay grupo",7053
"155","1","01","Pueblo Nuevo","Población de 7 años o más","No hay grupo",9586
"156","1","02","Río Bravo","Población de 7 años o más","No hay grupo",22733
"157","1","02","San José La Máquina","Población de 7 años o más","No hay grupo",18997
"158","1","10","Retalhuleu","Población de 7 años o más","No hay grupo",76688
"159","1","10","San Sebastián","Población de 7 años o más","No hay grupo",24897
"160","1","10","Santa Cruz Muluá","Población de 7 años o más","No hay grupo",11360
"161","1","10","San Martín Zapotitlán","Población de 7 años o más","No hay grupo",10200
"162","1","10","San Felipe","Población de 7 años o más","No hay grupo",20609
"163","1","10","San Andrés Villa Seca","Población de 7 años o más","No hay grupo",39034
"164","1","10","Champerico","Población de 7 años o más","No hay grupo",27229
"165","1","10","Nuevo San Carlos","Población de 7 años o más","No hay grupo",33301
"166","1","10","El Asintal","Población de 7 años o más","No hay grupo",31031
"167","1","20","San Marcos","Población de 7 años o más","No hay grupo",40156
"168","1","20","San Pedro Sacatepéquez","Población de 7 años o más","No hay grupo",67734
"169","1","20","San Antonio Sacatepéquez","Población de 7 años o más","No hay grupo",15824
"170","1","20","Comitancillo","Población de 7 años o más","No hay grupo",47203
"171","1","20","San Miguel Ixtahuacán","Población de 7 años o más","No hay grupo",37037
"172","1","20","Concepción Tutuapa","Población de 7 años o más","No hay grupo",53114
"173","1","20","Tacaná","Población de 7 años o más","No hay grupo",62127
"174","1","20","Sibinal","Población de 7 años o más","No hay grupo",12829
"175","1","20","Tajumulco","Población de 7 años o más","No hay grupo",40307
"176","1","21","Tejutla","Población de 7 años o más","No hay grupo",31178
"177","1","21","San Rafael Pie de la Cuesta","Población de 7 años o más","No hay grupo",14546
"178","1","21","Nuevo Progreso","Población de 7 años o más","No hay grupo",25223
"179","1","21","El Tumbador","Población de 7 años o más","No hay grupo",36986
"180","1","21","San José el Rodeo","Población de 7 años o más","No hay grupo",14994
"181","1","21","Malacatán","Población de 7 años o más","No hay grupo",77289
"182","1","21","Catarina","Población de 7 años o más","No hay grupo",25409
"183","1","21","Ayutla","Población de 7 años o más","No hay grupo",30949
"184","1","21","Ocós","Población de 7 años o más","No hay grupo",9005
"185","1","21","San Pablo","Población de 7 años o más","No hay grupo",40756
"186","1","22","El Quetzal","Población de 7 años o más","No hay grupo",19358
"187","1","22","La Reforma","Población de 7 años o más","No hay grupo",14929
"188","1","22","Pajapita","Población de 7 años o más","No hay grupo",18310
"189","1","22","Ixchiguán","Población de 7 años o más","No hay grupo",17944
"190","1","22","San José Ojetenam","Población de 7 años o más","No hay grupo",15559
"191","1","22","San Cristóbal Cucho","Población de 7 años o más","No hay grupo",13715
"192","1","22","Sipacapa","Población de 7 años o más","No hay grupo",15951
"193","1","22","Esquipulas Palo Gordo","Población de 7 años o más","No hay grupo",10687
"194","1","22","Río Blanco","Población de 7 años o más","No hay grupo",4468
"195","1","22","San Lorenzo","Población de 7 años o más","No hay grupo",10792
"196","1","23","La Blanca","Población de 7 años o más","No hay grupo",23936
"197","1","30","Huehuetenango","Población de 7 años o más","No hay grupo",101248
"198","1","30","Chiantla","Población de 7 años o más","No hay grupo",71571
"199","1","30","Malacatancito","Población de 7 años o más","No hay grupo",15959
"200","1","30","Cuilco","Población de 7 años o más","No hay grupo",48184
"201","1","30","Nentón","Población de 7 años o más","No hay grupo",36210
"202","1","30","San Pedro Necta","Población de 7 años o más","No hay grupo",31377
"203","1","30","Jacaltenango","Población de 7 años o más","No hay grupo",31398
"204","1","30","San Pedro Soloma","Población de 7 años o más","No hay grupo",38459
"205","1","30","San Ildefonso Ixtahuacán","Población de 7 años o más","No hay grupo",35055
"206","1","31","Santa Bárbara","Población de 7 años o más","No hay grupo",26634
"207","1","31","La Libertad","Población de 7 años o más","No hay grupo",30972
"208","1","31","La Democracia","Población de 7 años o más","No hay grupo",45266
"209","1","31","San Miguel Acatán","Población de 7 años o más","No hay grupo",21024
"210","1","31","San Rafael La Independencia","Población de 7 años o más","No hay grupo",11050
"211","1","31","Todos Santos Cuchumatán","Población de 7 años o más","No hay grupo",24373
"212","1","31","San Juan Atitán","Población de 7 años o más","No hay grupo",15907
"213","1","31","Santa Eulalia","Población de 7 años o más","No hay grupo",30707
"214","1","31","San Mateo Ixtatán","Población de 7 años o más","No hay grupo",34097
"215","1","31","Colotenango","Población de 7 años o más","No hay grupo",27302
"216","1","32","San Sebastián Huehuetenango","Población de 7 años o más","No hay grupo",26261
"217","1","32","Tectitán","Población de 7 años o más","No hay grupo",8708
"218","1","32","Concepción Huista","Población de 7 años o más","No hay grupo",15045
"219","1","32","San Juan Ixcoy","Población de 7 años o más","No hay grupo",18192
"220","1","32","San Antonio Huista","Población de 7 años o más","No hay grupo",13969
"221","1","32","San Sebastián Coatán","Población de 7 años o más","No hay grupo",16769
"222","1","32","Santa Cruz Barillas","Población de 7 años o más","No hay grupo",79492
"223","1","32","Aguacatán","Población de 7 años o más","No hay grupo",41339
"224","1","32","San Rafael Petzal","Población de 7 años o más","No hay grupo",9198
"225","1","32","San Gaspar Ixchil","Población de 7 años o más","No hay grupo",6270
"226","1","33","Santiago Chimaltenango","Población de 7 años o más","No hay grupo",8813
"227","1","33","Santa Ana Huista","Población de 7 años o más","No hay grupo",7886
"228","1","33","Unión Cantinil","Población de 7 años o más","No hay grupo",12954
"229","1","33","Petatán","Población de 7 años o más","No hay grupo",5027
"230","1","40","Santa Cruz del Quiché","Población de 7 años o más","No hay grupo",66028
"231","1","40","Chiché","Población de 7 años o más","No hay grupo",24260
"232","1","40","Chinique","Población de 7 años o más","No hay grupo",9486
"233","1","40","Zacualpa","Población de 7 años o más","No hay grupo",26816
"234","1","40","Chajul","Población de 7 años o más","No hay grupo",37842
"235","1","40","Santo Tomás Chichicastenango","Población de 7 años o más","No hay grupo",118034
"236","1","40","Patzité","Población de 7 años o más","No hay grupo",4962
"237","1","40","San Antonio Ilotenango","Población de 7 años o más","No hay grupo",20228
"238","1","40","San Pedro Jocopilas","Población de 7 años o más","No hay grupo",25942
"239","1","41","Cunén","Población de 7 años o más","No hay grupo",32786
"240","1","41","San Juan Cotzal","Población de 7 años o más","No hay grupo",25617
"241","1","41","Joyabaj","Población de 7 años o más","No hay grupo",65399
"242","1","41","Santa María Nebaj","Población de 7 años o más","No hay grupo",60822
"243","1","41","San Andrés Sajcabajá","Población de 7 años o más","No hay grupo",20824
"244","1","41","San Miguel Uspantán","Población de 7 años o más","No hay grupo",52438
"245","1","41","Sacapulas","Población de 7 años o más","No hay grupo",42951
"246","1","41","San Bartolomé Jocotenango","Población de 7 años o más","No hay grupo",10860
"247","1","41","Canillá","Población de 7 años o más","No hay grupo",10011
"248","1","41","Chicamán","Población de 7 años o más","No hay grupo",31535
"249","1","42","Playa Grande Ixcán","Población de 7 años o más","No hay grupo",78853
"250","1","42","Pachalum","Población de 7 años o más","No hay grupo",7578
"251","1","50","Salamá","Población de 7 años o más","No hay grupo",55033
"252","1","50","San Miguel Chicaj","Población de 7 años o más","No hay grupo",27345
"253","1","50","Rabinal","Población de 7 años o más","No hay grupo",34690
"254","1","50","Cubulco","Población de 7 años o más","No hay grupo",45369
"255","1","50","Granados","Población de 7 años o más","No hay grupo",11644
"256","1","50","Santa Cruz El Chol","Población de 7 años o más","No hay grupo",8188
"257","1","50","San Jerónimo","Población de 7 años o más","No hay grupo",21412
"258","1","50","Purulhá","Población de 7 años o más","No hay grupo",44495
"259","1","60","Cobán","Población de 7 años o más","No hay grupo",176556
"260","1","60","Santa Cruz Verapaz","Población de 7 años o más","No hay grupo",26246
"261","1","60","San Cristóbal Verapaz","Población de 7 años o más","No hay grupo",55367
"262","1","60","Tactic","Población de 7 años o más","No hay grupo",31382
"263","1","60","Tamahú","Población de 7 años o más","No hay grupo",16174
"264","1","60","San Miguel Tucurú","Población de 7 años o más","No hay grupo",34450
"265","1","60","Panzós","Población de 7 años o más","No hay grupo",56330
"266","1","60","Senahú","Población de 7 años o más","No hay grupo",73262
"267","1","60","San Pedro Carchá","Población de 7 años o más","No hay grupo",190682
"268","1","61","San Juan Chamelco","Población de 7 años o más","No hay grupo",46967
"269","1","61","San Agustín Lanquín","Población de 7 años o más","No hay grupo",19587
"270","1","61","Santa María Cahabón","Población de 7 años o más","No hay grupo",53122
"271","1","61","Chisec","Población de 7 años o más","No hay grupo",67101
"272","1","61","Chahal","Población de 7 años o más","No hay grupo",21430
"273","1","61","Fray Bartolomé de las Casas","Población de 7 años o más","No hay grupo",53309
"274","1","61","Santa Catalina La Tinta","Población de 7 años o más","No hay grupo",32694
"275","1","61","Raxruhá","Población de 7 años o más","No hay grupo",29576
"276","1","70","Flores","Población de 7 años o más","No hay grupo",32869
"277","1","70","San José","Población de 7 años o más","No hay grupo",5840
"278","1","70","San Benito","Población de 7 años o más","No hay grupo",37396
"279","1","70","San Andrés","Población de 7 años o más","No hay grupo",26660
"280","1","70","La Libertad","Población de 7 años o más","No hay grupo",59014
"281","1","70","San Francisco","Población de 7 años o más","No hay grupo",12752
"282","1","70","Santa Ana","Población de 7 años o más","No hay grupo",18226
"283","1","70","Dolores","Población de 7 años o más","No hay grupo",22101
"284","1","70","San Luis","Población de 7 años o más","No hay grupo",54895
"285","1","71","Sayaxché","Población de 7 años o más","No hay grupo",74570
"286","1","71","Melchor de Mencos","Población de 7 años o más","No hay grupo",23557
"287","1","71","Poptún","Población de 7 años o más","No hay grupo",43517
"288","1","71","Las Cruces","Población de 7 años o más","No hay grupo",26491
"289","1","71","El Chal","Población de 7 años o más","No hay grupo",11443
"290","1","80","Puerto Barrios","Población de 7 años o más","No hay grupo",88034
"291","1","80","Livingston","Población de 7 años o más","No hay grupo",60101
"292","1","80","El Estor","Población de 7 años o más","No hay grupo",57875
"293","1","80","Morales","Población de 7 años o más","No hay grupo",85458
"294","1","80","Los Amates","Población de 7 años o más","No hay grupo",51146
"295","1","90","Zacapa","Población de 7 años o más","No hay grupo",52315
"296","1","90","Estanzuela","Población de 7 años o más","No hay grupo",8679
"297","1","90","Río Hondo","Población de 7 años o más","No hay grupo",18647
"298","1","90","Gualán","Población de 7 años o más","No hay grupo",38900
"299","1","90","Teculután","Población de 7 años o más","No hay grupo",15264
"300","1","90","Usumatlán","Población de 7 años o más","No hay grupo",10375
"301","1","90","Cabañas","Población de 7 años o más","No hay grupo",11566
"302","1","90","San Diego","Población de 7 años o más","No hay grupo",6210
"303","1","90","La Unión","Población de 7 años o más","No hay grupo",27064
"304","1","91","Huité","Población de 7 años o más","No hay grupo",9546
"305","1","91","San Jorge","Población de 7 años o más","No hay grupo",10626
"306","2","00","Chiquimula","Población de 7 años o más","No hay grupo",94267
"307","2","00","San José la Arada","Población de 7 años o más","No hay grupo",7538
"308","2","00","San Juan Ermita","Población de 7 años o más","No hay grupo",13703
"309","2","00","Jocotán","Población de 7 años o más","No hay grupo",52224
"310","2","00","Camotán","Población de 7 años o más","No hay grupo",44574
"311","2","00","Olopa","Población de 7 años o más","No hay grupo",21810
"312","2","00","Esquipulas","Población de 7 años o más","No hay grupo",45098
"313","2","00","Concepción las Minas","Población de 7 años o más","No hay grupo",10260
"314","2","00","Quezaltepeque","Población de 7 años o más","No hay grupo",24071
"315","2","01","San Jacinto","Población de 7 años o más","No hay grupo",10780
"316","2","01","Ipala","Población de 7 años o más","No hay grupo",19509
"317","2","10","Jalapa","Población de 7 años o más","No hay grupo",130920
"318","2","10","San Pedro Pinula","Población de 7 años o más","No hay grupo",50234
"319","2","10","San Luis Jilotepeque","Población de 7 años o más","No hay grupo",21370
"320","2","10","San Manuel Chaparrón","Población de 7 años o más","No hay grupo",7210
"321","2","10","San Carlos Alzatate","Población de 7 años o más","No hay grupo",15344
"322","2","10","Monjas","Población de 7 años o más","No hay grupo",23363
"323","2","10","Mataquescuintla","Población de 7 años o más","No hay grupo",35037
"324","2","20","Jutiapa","Población de 7 años o más","No hay grupo",123277
"325","2","20","El Progreso","Población de 7 años o más","No hay grupo",19244
"326","2","20","Santa Catarina Mita","Población de 7 años o más","No hay grupo",24867
"327","2","20","Agua Blanca","Población de 7 años o más","No hay grupo",14356
"328","2","20","Asunción Mita","Población de 7 años o más","No hay grupo",42018
"329","2","20","Yupiltepeque","Población de 7 años o más","No hay grupo",14956
"330","2","20","Atescatempa","Población de 7 años o más","No hay grupo",16106
"331","2","20","Jerez","Población de 7 años o más","No hay grupo",5568
"332","2","20","El Adelanto","Población de 7 años o más","No hay grupo",5556
"333","2","21","Zapotitlán","Población de 7 años o más","No hay grupo",7827
"334","2","21","Comapa","Población de 7 años o más","No hay grupo",26734
"335","2","21","Jalpatagua","Población de 7 años o más","No hay grupo",24603
"336","2","21","Conguaco","Población de 7 años o más","No hay grupo",18830
"337","2","21","Moyuta","Población de 7 años o más","No hay grupo",33323
"338","2","21","Pasaco","Población de 7 años o más","No hay grupo",7496
"339","2","21","San José Acatempa","Población de 7 años o más","No hay grupo",11548
"340","2","21","Quesada","Población de 7 años o más","No hay grupo",19418
"341","1","01","Guatemala","Población Económicamente Activa","No hay grupo",438993
"342","1","02","Santa Catarina Pinula","Población Económicamente Activa","No hay grupo",37411
"343","1","03","San José Pinula","Población Económicamente Activa","No hay grupo",34826
"344","1","04","San José del Golfo","Población Económicamente Activa","No hay grupo",2569
"345","1","05","Palencia","Población Económicamente Activa","No hay grupo",26243
"346","1","06","Chinautla","Población Económicamente Activa","No hay grupo",48439
"347","1","07","San Pedro Ayampuc","Población Económicamente Activa","No hay grupo",22786
"348","1","08","Mixco","Población Económicamente Activa","No hay grupo",220550
"349","1","09","San Pedro Sacatepéquez","Población Económicamente Activa","No hay grupo",23490
"350","1","10","San Juan Sacatepéquez","Población Económicamente Activa","No hay grupo",84320
"351","1","11","San Raymundo","Población Económicamente Activa","No hay grupo",11950
"352","1","12","Chuarrancho","Población Económicamente Activa","No hay grupo",3879
"353","1","13","Fraijanes","Población Económicamente Activa","No hay grupo",28266
"354","1","14","Amatitlán","Población Económicamente Activa","No hay grupo",47384
"355","1","15","Villa Nueva","Población Económicamente Activa","No hay grupo",188962
"356","1","16","Villa Canales","Población Económicamente Activa","No hay grupo",63276
"357","1","17","San Miguel Petapa","Población Económicamente Activa","No hay grupo",60995
"358","2","01","Guastatoya","Población Económicamente Activa","No hay grupo",10106
"359","2","02","Morazán","Población Económicamente Activa","No hay grupo",4178
"360","2","03","San Agustín Acasaguastlán","Población Económicamente Activa","No hay grupo",14335
"361","2","04","San Cristóbal Acasaguastlán","Población Económicamente Activa","No hay grupo",2176
"362","2","05","El Jícaro","Población Económicamente Activa","No hay grupo",4435
"363","2","06","Sansare","Población Económicamente Activa","No hay grupo",4213
"364","2","07","Sanarate","Población Económicamente Activa","No hay grupo",15213
"365","2","08","San Antonio la Paz","Población Económicamente Activa","No hay grupo",7436
"366","3","01","Antigua Guatemala","Población Económicamente Activa","No hay grupo",21222
"367","3","02","Jocotenango","Población Económicamente Activa","No hay grupo",10292
"368","3","03","Pastores","Población Económicamente Activa","No hay grupo",7055
"369","3","04","Sumpango","Población Económicamente Activa","No hay grupo",14885
"370","3","05","Santo Domingo Xenacoj","Población Económicamente Activa","No hay grupo",5701
"371","3","06","Santiago Sacatepéquez","Población Económicamente Activa","No hay grupo",13469
"372","3","07","San Bartolomé Milpas Altas","Población Económicamente Activa","No hay grupo",3513
"373","3","08","San Lucas Sacatepéquez","Población Económicamente Activa","No hay grupo",10680
"374","3","09","Santa Lucía Milpas Altas","Población Económicamente Activa","No hay grupo",7095
"375","3","10","Magdalena Milpas Altas","Población Económicamente Activa","No hay grupo",4691
"376","3","11","Santa María de Jesús","Población Económicamente Activa","No hay grupo",8735
"377","3","12","Ciudad Vieja","Población Económicamente Activa","No hay grupo",14540
"378","3","13","San Miguel Dueñas","Población Económicamente Activa","No hay grupo",5379
"379","3","14","San Juan Alotenango","Población Económicamente Activa","No hay grupo",9012
"380","3","15","San Antonio Aguas Calientes","Población Económicamente Activa","No hay grupo",5506
"381","3","16","Santa Catarina Barahona","Población Económicamente Activa","No hay grupo",2133
"382","4","01","Chimaltenango","Población Económicamente Activa","No hay grupo",39694
"383","4","02","San José Poaquil","Población Económicamente Activa","No hay grupo",9798
"384","4","03","San Martín Jilotepeque","Población Económicamente Activa","No hay grupo",17175
"385","4","04","San Juan Comalapa","Población Económicamente Activa","No hay grupo",22117
"386","4","05","Santa Apolonia","Población Económicamente Activa","No hay grupo",5865
"387","4","06","Tecpán Guatemala","Población Económicamente Activa","No hay grupo",30466
"388","4","07","Patzún","Población Económicamente Activa","No hay grupo",22949
"389","4","08","San Miguel Pochuta","Población Económicamente Activa","No hay grupo",2664
"390","4","09","Patzicía","Población Económicamente Activa","No hay grupo",13296
